MarketName,High,Low,Volume,Last,BaseVolume,Bid,Ask,OpenBuyOrders,OpenSellOrders,PrevDay,Created
BTC-NEO,0.00452,0.004005,593960.0127533,0.00414397,2508.94026226,0.0041364,0.00414397,3414,28218,0.00451023,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593960.0127533,0.00414397,2508.94026226,0.0041364,0.00414397,3414,28218,0.00451023,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593960.0127533,0.00414397,2508.94026226,0.0041364,0.00414397,3414,28218,0.00451023,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593960.0127533,0.00414397,2508.94026226,0.0041364,0.00414397,3414,28218,0.00451023,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593921.66556714,0.00413631,2508.72663935,0.00413631,0.00414397,3418,28203,0.00451023,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593871.88387252,0.00414397,2508.49295577,0.00413631,0.00414397,3446,28179,0.00451023,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593970.53801132,0.00414397,2508.90132933,0.00413841,0.00414397,3420,28177,0.00451023,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594100.94575463,0.00414397,2509.4417351,0.00414397,0.00414431,3420,28138,0.00451023,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593965.68315237,0.00414397,2508.82264177,0.00414397,0.00414431,3431,28114,0.00451054,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593995.68315237,0.00414397,2508.94696087,0.00414397,0.00414431,3428,28167,0.00451054,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593995.68315237,0.00414397,2508.94696087,0.00414397,0.00414427,3429,28168,0.00451054,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593995.68315237,0.00414397,2508.94696087,0.00414397,0.00414427,3429,28168,0.00451054,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593995.68315237,0.00414397,2508.94696087,0.00414397,0.00414427,3429,28168,0.00451054,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593990.11901133,0.00414397,2508.91086648,0.00414397,0.00414426,3430,28017,0.00451054,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594005.12240289,0.00414426,2508.97266532,0.00414397,0.00414426,3430,28045,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594005.12240289,0.00414426,2508.97266532,0.00414397,0.00414426,3430,28045,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594014.12240289,0.00414426,2509.00996366,0.00414397,0.00414426,3350,27839,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594014.12240289,0.00414426,2509.00996366,0.00414397,0.00414426,3350,27839,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594031.94698015,0.00414425,2509.08331767,0.00414397,0.00414425,3317,27582,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594031.94698015,0.00414425,2509.08331767,0.00414397,0.00414425,3317,27582,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594238.64727945,0.00413841,2509.9386921,0.00413631,0.00414426,3324,27581,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594383.35464947,0.00413629,2510.53737247,0.00413629,0.00414397,3323,27694,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594588.54173383,0.0041215,2511.3824266,0.0041215,0.004136,3313,27808,0.00452,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594595.57135137,0.004136,2511.40984698,0.004136,0.00413629,3315,27850,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594595.84685529,0.004136,2511.41098646,0.0041273,0.00413498,3331,27944,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594642.75534647,0.00413629,2511.58551089,0.00412879,0.00413629,3318,28035,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594642.75534647,0.00413629,2511.58551089,0.00412879,0.00414397,3318,28035,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594642.75534647,0.00413629,2511.58551089,0.00412879,0.00414397,3318,28035,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594643.68575223,0.00412879,2511.58935233,0.00412774,0.00412879,3339,28039,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594643.68575223,0.00412879,2511.58935233,0.00412774,0.00412878,3339,28039,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594541.7939283,0.00412774,2511.12938819,0.0041273,0.00412878,3372,28315,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594541.7939283,0.00412774,2511.12938819,0.0041273,0.00412878,3372,28315,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594541.7939283,0.00412774,2511.12938819,0.0041273,0.00412878,3372,28315,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594541.7939283,0.00412774,2511.12938819,0.0041273,0.00412878,3372,28315,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594542.76367608,0.0041273,2511.13319901,0.00412605,0.0041273,3215,28308,0.00451054,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594638.09916825,0.0041215,2511.52612962,0.0041215,0.0041273,3180,28234,0.00451054,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594638.09916825,0.0041215,2511.52612962,0.0041215,0.0041273,3180,28234,0.00451054,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594533.77523004,0.0041273,2511.05414705,0.0041273,0.00412878,3168,28107,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594538.5791265,0.00412878,2511.0649396,0.0041215,0.00412878,3161,28067,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594507.85810107,0.0041215,2510.91306944,0.0041215,0.0041273,3164,28076,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594537.32373663,0.0041273,2511.03468295,0.0041215,0.0041273,3124,28007,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594538.5850337,0.0041215,2511.03988138,0.0041215,0.0041273,3124,28011,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594538.5850337,0.0041215,2511.03988138,0.0041215,0.0041273,3124,28011,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594538.5850337,0.0041215,2511.03988138,0.0041215,0.0041273,3124,28011,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594370.36888907,0.0041215,2510.22761191,0.0041215,0.00412729,3088,27679,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594370.36888907,0.0041215,2510.22761191,0.0041215,0.00412729,3088,27679,0.00451813,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594535.25464192,0.00412144,2510.90523105,0.00412145,0.00412728,3175,27732,0.0045118,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594516.56038765,0.00412145,2510.80926205,0.00412145,0.00412728,3179,27864,0.0045118,2016-10-26T01:28:31.96
